aDPS,rDPS,nDPS,Class
9479.903728,10626.2086,8799.710159,DNC
9242.060809,10616.7788,8720.608034,BRD
9033.390003,10600.67917,8606.166505,DNC
9281.232295,10599.08173,8766.246926,DNC
8861.955125,10585.06967,8524.702396,DNC
9095.993929,10573.42821,8742.696074,DNC
9153.800825,10572.20798,8528.618263,BRD
9235.72399,10571.16491,8678.125823,DNC
9180.255193,10565.67528,8643.216352,DNC
8988.61894,10564.76904,8647.964239,BRD
8888.772321,10562.83675,8530.626254,BRD
8923.794277,10562.21981,8538.965744,DNC
9205.69382,10559.76145,8574.358881,BRD
9073.531536,10555.92176,8687.482281,DNC
9014.097069,10554.63943,8573.41593,DNC
9081.06465,10552.10049,8598.402837,DNC
9135.664909,10548.36463,8583.663036,DNC
9026.101848,10547.44689,8683.859891,BRD
9042.86631,10545.94648,8579.836242,DNC
8960.473171,10537.73323,8456.775246,DNC
8977.317078,10534.34454,8574.84454,DNC
8880.264388,10531.79747,8407.065607,DNC
9350.455765,10527.4473,8739.046068,DNC
9270.348812,10524.58535,8794.82655,BRD
9187.30739,10522.10996,8725.750644,DNC
9259.103938,10521.71004,8562.579552,DNC
9078.871471,10514.57907,8574.073959,BRD
9005.111682,10512.69738,8521.429496,DNC
8930.721139,10510.93965,8414.728288,DNC
8979.383892,10510.178,8683.685696,DNC
9288.635262,10508.77178,8765.387512,BRD
8804.281563,10504.65041,8553.302426,DNC
8843.743478,10502.06409,8534.075039,BRD
9066.119278,10499.96209,8730.584552,BRD
8966.322498,10499.61921,8489.070263,DNC
9054.006309,10499.48993,8587.021924,DNC
9014.830921,10499.10048,8433.226857,DNC
9284.173035,10493.14471,8637.504723,BRD
9000.440796,10491.98402,8531.582294,DNC
9136.72774,10490.24564,8653.116559,BRD
9164.562295,10489.17512,8825.856055,DNC
8876.703811,10488.23559,8450.98543,DNC
8997.760623,10486.88769,8627.372082,BRD
8975.3738,10485.37456,8465.660774,DNC
9067.277565,10479.53271,8549.166055,DNC
8872.687638,10479.12426,8631.951073,DNC
8977.715135,10477.18224,8631.350586,DNC
9292.108448,10473.57721,8676.804219,DNC
8939.898835,10470.3679,8643.550319,DNC
9020.248357,10467.89982,8670.275659,DNC
9051.896465,10466.22851,8611.489036,DNC
8960.117672,10466.05952,8736.681194,BRD
8993.840354,10464.95908,8642.356156,BRD
9360.118047,10464.35557,8732.726745,DNC
8945.166237,10459.57436,8522.580191,DNC
8991.000222,10458.19257,8433.662526,DNC
8851.655157,10455.75588,8454.079294,DNC
9065.517913,10455.15377,8627.935716,DNC
9050.834512,10452.85274,8641.970597,DNC
8996.98799,10452.03307,8439.665279,DNC
9025.435075,10451.52076,8532.601512,BRD
9114.505382,10451.02893,8588.381461,DNC
8748.276296,10447.52599,8504.921967,DNC
8835.630255,10447.40088,8394.517114,DNC
8987.943024,10446.65138,8568.945977,DNC
9201.644349,10443.73014,8502.413461,DNC
9118.85865,10443.63172,8597.090636,DNC
8795.989709,10443.46292,8577.192965,DNC
8968.229226,10443.2379,8508.263447,DNC
9187.22445,10441.83914,8784.248168,DNC
9323.42885,10441.25316,8854.800649,BRD
9051.538884,10439.96201,8531.71004,DNC
8764.221357,10439.03764,8764.221357,BRD
9213.932065,10438.0199,8676.274308,BRD
9095.158548,10437.04693,8598.090006,DNC
8865.091149,10435.86055,8448.779111,DNC
8992.200706,10435.50013,8404.393297,DNC
8970.261212,10435.28317,8499.076319,DNC
9268.351798,10433.88396,8621.608361,DNC
9028.502853,10432.47612,8523.171372,DNC
9020.039987,10431.83692,8637.713347,DNC
9243.426359,10429.87115,8547.228488,DNC
8897.180442,10428.9521,8400.227324,DNC
8962.050109,10427.46513,8501.224325,DNC
9014.276585,10426.90465,8550.72894,BRD
9351.803287,10425.62372,8761.655017,BRD
8770.361768,10423.88364,8533.590853,DNC
9065.000083,10423.65641,8687.328467,DNC
8875.835305,10422.99395,8581.45195,DNC
8962.134918,10422.87242,8521.20784,DNC
9040.347399,10421.72551,8658.832327,BRD
8925.244463,10420.7699,8524.715359,DNC
8604.779662,10420.04278,8386.639787,DNC
9120.793367,10419.18942,8578.808677,DNC
9142.601843,10418.84886,8546.338728,DNC
8716.022157,10417.07117,8434.844835,DNC
8846.885761,10415.39262,8382.332615,DNC
9139.573624,10414.07518,8661.472726,BRD
9116.779359,10412.69183,8551.727211,DNC
8814.983892,10412.14819,8636.218934,DNC
9007.585107,10408.50031,8434.203756,BRD
8897.913409,10404.9462,8522.863858,BRD
9014.037517,10403.96979,8554.372803,BRD
9268.787702,10401.75195,8605.921116,BRD
9044.30203,10391.69932,8630.565393,BRD
9160.667826,10386.72924,8607.79678,BRD
9039.166173,10384.74763,8640.159718,BRD
8934.142214,10384.02519,8603.087704,BRD
8927.930641,10383.41033,8500.637624,BRD
8983.300688,10372.38662,8467.217178,BRD
9093.981907,10370.04191,8585.692948,BRD
9076.649641,10369.92335,8578.50163,BRD
9064.085136,10369.18669,8699.748644,BRD
9175.620694,10367.14941,8820.01363,BRD
9012.545627,10351.36601,8731.7764,BRD
8905.472341,10351.11049,8469.838323,BRD
9331.527169,10350.64128,8632.664323,BRD
8926.102871,10334.55034,8459.467704,BRD
8929.80597,10332.28578,8599.239221,BRD
9145.585519,10325.55491,8672.992284,BRD
8998.99285,10314.06691,8665.072398,BRD
8792.784245,10309.87011,8461.672569,BRD
8867.227356,10309.28147,8664.223691,BRD
9092.034194,10291.88726,8555.195352,BRD
9020.376402,10291.19853,8630.372018,BRD
8871.588705,10289.18859,8653.762284,BRD
9368.370911,10287.00985,8657.483808,BRD
8864.800802,10284.06589,8624.776053,BRD
8635.919767,10283.36801,8517.580989,BRD
8793.178459,10274.45133,8477.435324,BRD
8806.42107,10273.80003,8562.598803,BRD
8774.120737,10273.06148,8402.778594,BRD
9094.467951,10269.68356,8487.344179,BRD
9029.2564,10266.82811,8680.733315,BRD
8948.109038,10264.08125,8502.106883,BRD
9147.773687,10262.1053,8596.095812,BRD
9021.287578,10261.03756,8568.638973,BRD
8916.135607,10260.25034,8567.764353,BRD
8860.44069,10251.85164,8519.837696,BRD
9011.4258,10250.44457,8422.231257,BRD
9046.598282,10249.35917,8539.174367,BRD
8865.499655,10246.81551,8396.31812,BRD
8723.993685,10239.89429,8453.959145,BRD
8957.528143,10234.76967,8664.171724,BRD
9109.609502,10234.40421,8533.179851,BRD
9020.858219,10233.31035,8796.215907,BRD
8772.577982,10231.12897,8398.180989,BRD
8703.716537,10230.50947,8398.477861,BRD
8775.133557,10229.24344,8568.723274,BRD
8676.767196,10228.67896,8467.350194,BRD
8936.689171,10227.37575,8590.491432,BRD
10576.19877,10225.97927,10225.97927,MCH
8893.537976,10223.41035,8554.094264,BRD
10660.68961,10218.77767,10218.77767,MCH
8760.998236,10217.38111,8568.083682,BRD
8694.700626,10216.409,8286.304976,BRD
8834.357722,10215.24017,8436.280308,BRD
9060.204278,10213.12587,8585.110029,BRD
8750.564107,10212.48371,8424.869078,BRD
8929.257522,10212.04802,8557.544071,BRD
10316.14279,10210.655,10210.655,MCH
8889.537729,10209.70487,8551.967369,BRD
8969.213066,10208.1773,8625.825453,BRD
8969.962731,10202.0758,8681.158328,BRD
9074.52108,10200.41234,8595.155525,BRD
8982.424391,10200.24771,8399.701245,BRD
8874.177678,10199.38285,8492.461232,BRD
8920.587001,10196.91546,8627.650878,BRD
8946.666236,10192.32546,8622.187849,BRD
10416.39456,10191.93436,10191.93436,MCH
8903.838664,10191.80562,8569.832544,BRD
8861.143988,10191.56615,8528.845373,BRD
8680.526458,10183.96102,8346.61676,BRD
10462.87194,10182.91454,10182.91454,MCH
10642.45842,10176.91542,10176.91542,MCH
10440.17203,10154.28766,10154.28766,MCH
10385.94656,10149.53971,10149.53971,MCH
10397.95746,10144.31185,10144.31185,MCH
10405.08084,10143.21338,10143.21338,MCH
10434.24901,10141.69005,10141.69005,MCH
10436.90581,10135.9251,10135.9251,MCH
10485.91124,10135.34689,10135.34689,MCH
10386.01776,10133.19847,10133.19847,MCH
10222.07655,10131.93301,10131.93301,MCH
10608.10611,10128.21153,10128.21153,MCH
10274.27988,10116.42785,10116.42785,MCH
10493.77293,10110.84919,10110.84919,MCH
10367.77346,10097.14718,10097.14718,MCH
10388.26897,10095.67444,10095.67444,MCH
10291.85981,10093.64469,10093.64469,MCH
10350.06223,10092.53827,10092.53827,MCH
10257.23617,10091.42272,10091.42272,MCH
10359.77608,10088.88879,10088.88879,MCH
10384.55022,10087.35519,10087.35519,MCH
10311.26134,10086.4236,10086.4236,MCH
10162.21207,10081.944,10081.944,MCH
10426.2834,10080.98116,10080.98116,MCH
10375.11587,10079.52356,10079.52356,MCH
10341.04936,10079.43214,10079.43214,MCH
10560.97953,10068.67581,10068.67581,MCH
10557.10512,10064.16681,10064.16681,MCH
10472.47596,10061.84626,10061.84626,MCH
10159.88839,10056.71718,10056.71718,MCH
10335.77557,10055.26733,10055.26733,MCH
10331.44838,10054.64026,10054.64026,MCH
10496.11093,10054.37358,10054.37358,MCH
10209.74466,10047.04762,10047.04762,MCH
10288.38398,10046.51193,10046.51193,MCH
10213.45064,10045.88867,10045.88867,MCH
10397.8539,10045.34533,10045.34533,MCH
10266.1557,10042.83746,10042.83746,MCH
10214.72642,10041.73139,10041.73139,MCH
10123.26587,10034.97952,10034.97952,MCH
10375.11736,10025.20036,10025.20036,MCH
10305.49711,10024.48889,10024.48889,MCH
10396.40731,10022.99257,10022.99257,MCH
10382.05685,10022.02045,10022.02045,MCH
10284.30734,10016.18567,10016.18567,MCH
10419.62188,10015.57663,10015.57663,MCH
10292.27415,10013.84962,10013.84962,MCH
10292.32209,10011.21167,10011.21167,MCH
10349.96081,10009.78362,10009.78362,MCH
10257.5414,10006.24766,10006.24766,MCH
10255.85676,9996.182263,9996.182263,MCH
10360.59101,9995.132145,9995.132145,MCH
10286.88334,9994.797977,9994.797977,MCH
10215.20084,9992.655168,9992.655168,MCH
10468.47607,9991.685881,9991.685881,MCH
10248.38523,9991.099567,9991.099567,MCH
10241.97115,9990.037004,9990.037004,MCH
10270.73729,9988.911835,9988.911835,MCH
10374.33883,9987.40547,9987.40547,MCH
10129.46787,9986.706266,9986.706266,MCH
10566.8606,9985.768903,9985.768903,MCH
10418.01176,9985.41062,9985.41062,MCH
10249.52816,9985.366119,9985.366119,MCH
10307.50888,9983.078776,9983.078776,MCH
10215.88683,9980.044589,9980.044589,MCH
10477.74164,9977.984497,9977.984497,MCH
10293.48612,9977.173276,9977.173276,MCH
10447.03259,9975.259017,9975.259017,MCH
10147.91444,9973.698029,9973.698029,MCH
10357.73128,9972.748185,9972.748185,MCH
10289.90679,9971.482547,9971.482547,MCH
10421.05715,9969.499527,9969.499527,MCH
10235.11438,9961.208245,9961.208245,MCH
10343.16136,9960.140876,9960.140876,MCH
10174.59265,9957.666739,9957.666739,MCH
10113.67926,9956.95506,9956.95506,MCH
10276.22565,9955.921843,9955.921843,MCH
10354.95408,9952.750803,9952.750803,MCH
10146.64352,9952.166338,9952.166338,MCH
10042.92915,9952.093235,9952.093235,MCH
10498.37275,9950.588081,9950.588081,MCH
10230.72951,9945.164829,9945.164829,MCH
10319.53102,9939.590561,9939.590561,MCH
10406.8039,9939.028254,9939.028254,MCH
10412.11839,9938.174762,9938.174762,MCH
10268.9495,9937.949593,9937.949593,MCH
10177.27913,9937.038221,9937.038221,MCH
10014.82795,9935.012956,9935.012956,MCH
10241.95879,9927.827385,9927.827385,MCH
10280.65565,9923.143296,9923.143296,MCH
10173.18496,9920.421759,9920.421759,MCH
10132.44264,9918.126791,9918.126791,MCH
9970.850398,9916.457391,9916.457391,MCH
9990.457804,9915.72173,9915.72173,MCH
10267.45952,9914.747747,9914.747747,MCH
10260.39529,9914.110168,9914.110168,MCH
9825.056846,11505.86175,9301.981844,DNC
9457.847718,11416.64951,9159.142057,DNC
9672.018629,11362.13861,9206.85823,DNC
10032.22259,11361.96959,9293.810877,DNC
9611.611771,11348.51844,9014.356821,DNC
9769.34625,11341.34528,9184.065198,DNC
9763.962076,11339.12113,9190.650569,DNC
9740.17358,11307.58951,9101.121102,DNC
9748.336002,11305.92308,9159.176446,DNC
9690.319429,11277.53787,9055.321624,DNC
9617.956412,11275.07622,9005.15305,DNC
9666.49895,11274.10485,8982.223109,DNC
9567.416486,11262.94592,9010.003309,DNC
9467.303037,11208.00899,9020.10453,DNC
9531.042701,11194.9369,8915.003603,DNC
9117.94001,11190.31439,8960.439405,DNC
9504.603035,11189.69132,8974.563004,BRD
9428.88703,11181.89696,8835.996174,BRD
9541.718575,11166.89984,8881.300918,DNC
9330.495812,11166.28849,8906.730398,DNC
9516.029453,11162.44955,9050.821168,DNC
9312.329438,11152.50158,8878.872956,DNC
9389.249254,11149.22983,8977.391907,DNC
9452.512776,11142.93032,8972.910655,DNC
9644.964828,11142.55959,8844.857385,BRD
9684.098758,11141.4367,8913.514326,DNC
9328.140798,11140.54273,8994.129481,DNC
9624.684229,11139.65602,8993.193001,DNC
9798.86906,11137.41172,8989.97852,DNC
9602.154871,11136.2445,9118.161428,DNC
9486.921764,11135.56055,9044.41642,DNC
9499.826141,11123.8335,8891.169441,DNC
9456.803926,11122.77376,8903.495304,BRD
9487.33043,11121.7303,8878.69404,DNC
9360.815557,11103.14155,8780.479208,DNC
9307.737058,11098.20215,8855.392328,DNC
9442.2856,11088.76872,8868.296795,DNC
9262.640701,11086.98761,9083.938803,DNC
9299.525723,11083.5771,8961.572096,DNC
9338.920822,11077.71794,8869.850638,DNC
9251.373739,11077.2822,8847.288525,DNC
9517.788404,11072.48138,8901.910801,DNC
9258.732079,11068.58292,8859.881995,DNC
9226.402271,11068.43374,8743.599508,DNC
9590.946365,11067.92597,8955.579114,DNC
9257.878084,11064.98717,8938.48155,DNC
9839.763688,11061.02134,9057.109786,DNC
9142.65431,11059.50335,8760.515312,DNC
9284.399012,11056.01073,8729.006305,DNC
9624.997598,11055.85953,8976.249659,BRD
9200.388722,11053.37545,8943.515974,BRD
9613.465342,11049.18995,9015.141527,BRD
9764.185381,11045.76295,8973.166256,BRD
9297.325778,11032.04567,8792.086526,DNC
9630.665089,11030.83371,8876.301532,BRD
9689.789712,11025.52305,8977.306961,DNC
9329.735211,11025.17702,8911.342713,BRD
9172.298219,11025.01236,8892.836256,DNC
9303.465906,11024.51856,8703.202513,DNC
9444.747761,11022.35051,8762.190818,DNC
9492.422192,11012.24718,8853.395542,DNC
9321.54284,11009.81341,8697.832104,DNC
9601.850591,11006.92699,8746.552375,DNC
9208.314892,11000.64055,8688.920382,DNC
9436.657633,11000.53109,8849.552894,BRD
9350.856669,10998.19335,8839.244773,BRD
9257.384154,10996.18671,8834.117023,DNC
9062.093789,10993.42747,8721.924364,DNC
9243.606819,10993.20166,8709.454381,DNC
9242.407781,10992.87042,8862.408724,DNC
9256.126287,10988.11408,8791.586548,BRD
9207.845921,10986.74158,8778.80634,BRD
9234.695719,10985.95264,8790.922944,DNC
9071.763005,10981.84417,8676.682069,BRD
9365.248817,10980.74982,8617.264094,DNC
9284.791305,10978.79215,8885.305593,DNC
9197.07609,10977.15517,8885.785735,DNC
9231.488886,10972.94771,8710.218037,DNC
9329.159791,10972.0576,8797.362411,DNC
9333.830181,10969.20058,8894.222299,DNC
9417.994096,10968.19941,8711.030421,DNC
9294.139774,10962.34206,8802.929845,DNC
9065.594717,10959.55141,8773.636983,DNC
9238.686792,10957.44126,8975.072697,DNC
9312.04451,10956.75219,8852.109069,DNC
9291.813864,10948.72108,8697.400358,DNC
9009.356369,10948.25248,8757.344385,DNC
9483.28734,10948.07436,8849.578138,DNC
9162.383745,10947.14871,8779.4459,DNC
9172.617609,10944.814,8756.344587,DNC
9710.278744,10943.06386,8978.919859,DNC
9484.257715,10942.94672,8927.928403,BRD
9126.263083,10942.72859,8623.176748,DNC
9049.524618,10940.70297,8818.877948,DNC
9148.621196,10940.5213,8727.79283,DNC
9455.254023,10938.88608,8891.093097,DNC
9618.914894,10938.53917,9003.88989,BRD
9616.896445,10938.44658,8973.378121,DNC
9489.421254,10937.51907,8907.788786,DNC
9452.304027,10933.91867,8819.075035,DNC
9264.303912,10933.24621,8728.939361,DNC
9255.949548,10932.84225,8662.683805,DNC
9255.474141,10931.14625,8811.906057,DNC
9396.890737,10924.18556,8786.467048,BRD
9152.627797,10921.67575,8712.093399,BRD
9201.928029,10919.36174,8912.207282,DNC
9273.637346,10919.3342,8804.450449,BRD
9208.899631,10919.20998,8597.565099,DNC
9095.0152,10917.89481,8765.008517,DNC
9058.116831,10916.84847,8824.243817,DNC
9447.665562,10914.82489,8845.922298,DNC
9363.200241,10914.62125,8875.22789,DNC
9099.345488,10913.33641,8740.260729,DNC
9114.297562,10913.03811,8794.1714,BRD
9380.863844,10909.26431,8820.633579,DNC
9167.336581,10906.5825,8675.667449,DNC
9288.618371,10906.37523,8763.265489,DNC
9175.954572,10905.6013,8765.495354,DNC
9218.563874,10903.18372,8657.159248,DNC
9214.583107,10900.6347,8654.219278,DNC
9151.920281,10899.39799,8954.642441,BRD
9575.195661,10899.12601,8854.20946,DNC
9303.55335,10893.55416,8881.204498,BRD
9603.781828,10879.41542,8960.074597,BRD
9341.611439,10873.04207,8665.508211,BRD
9362.434732,10871.83042,8585.913189,BRD
9263.049029,10865.32421,8723.932747,BRD
9435.247431,10858.22265,8744.162463,BRD
9258.810135,10854.28095,8749.613016,BRD
9434.252513,10851.12101,8971.600863,BRD
9370.167718,10850.62077,8778.630909,BRD
9084.818922,10842.16292,8715.307292,BRD
9286.621145,10830.02177,8917.80565,BRD
9168.071508,10823.56187,8725.287891,BRD
9437.525902,10817.68179,8714.77783,BRD
9304.18289,10807.28456,8774.340399,BRD
9445.83241,10804.02635,8990.523719,BRD
9108.858514,10802.28447,8728.03136,BRD
9332.556579,10801.99014,8900.381463,BRD
9174.676423,10801.29251,8617.664654,BRD
9342.891264,10786.06513,8707.533161,BRD
9316.213755,10785.12215,8731.612133,BRD
9053.407259,10781.49131,8796.457641,BRD
9026.653286,10778.96659,8561.915211,BRD
9347.373676,10778.02815,8836.598326,BRD
9144.273721,10774.61942,8929.68402,BRD
9464.2036,10767.57051,8740.304801,BRD
9140.30621,10762.62585,8739.558395,BRD
9150.690571,10760.03394,8887.947414,BRD
9209.250656,10753.75708,8717.626441,BRD
9261.134069,10753.67727,8723.48639,BRD
9273.049106,10739.1095,8704.096135,BRD
9080.781289,10730.70814,8589.194866,BRD
9443.871345,10729.27194,8890.738853,BRD
8896.432937,10722.08665,8676.838062,BRD
9143.281198,10720.39679,8768.180709,BRD
9034.375032,10717.20609,8518.887002,BRD
9127.439741,10704.67062,8900.795722,BRD
9124.912116,10704.00426,8597.370096,BRD
8991.035718,10699.62608,8761.388769,BRD
9367.300029,10693.68056,8861.610821,BRD
9072.779041,10687.67034,8746.046615,BRD
9155.700988,10680.88806,8728.524842,BRD
9353.81062,10677.90495,8810.385395,BRD
9257.911317,10675.37574,8753.409463,BRD
9206.848262,10674.90643,8771.426367,BRD
9435.422331,10674.06578,8845.554292,BRD
9210.774974,10659.64125,8867.980768,BRD
9017.012686,10658.96661,8594.346689,BRD
9041.128397,10653.77348,8596.122006,BRD
9066.638577,10647.055,8667.652213,BRD
8997.502364,10646.65412,8596.08509,BRD
9211.546055,10639.88539,8689.772312,BRD
9120.041012,10638.86873,8743.366804,BRD
9039.676645,10636.08412,8588.584239,BRD
9113.275306,10628.97935,8575.930311,BRD
9227.164163,10628.55353,8675.164336,BRD
8942.400388,10628.42113,8646.417645,BRD
9127.065465,10626.32181,8832.764988,BRD
8920.709372,10620.62807,8563.051697,BRD
9196.261764,10618.04324,8635.66141,BRD
9108.525915,10617.35744,8492.826913,BRD
8910.737657,10614.65768,8665.145369,BRD
9213.688652,10612.0496,8787.603738,BRD
9267.431269,10609.46093,8774.783167,BRD
8753.311665,10608.61803,8444.231247,BRD
9138.190791,10606.84791,8792.762684,BRD
8978.027825,10602.43988,8628.713159,BRD
9088.69358,10597.65373,8834.712305,BRD
8954.762196,10589.88222,8502.207905,BRD
8796.171687,10589.5676,8553.621522,BRD
9166.797651,10588.84531,8640.282997,BRD
9282.61429,10583.25813,8689.122597,BRD
9041.366248,10578.16566,8463.416605,BRD
9186.861197,10576.86982,8680.560431,BRD
9017.800235,10571.88179,8813.67694,BRD
9102.303013,10571.70718,8590.073718,BRD
9124.559401,10569.33367,8743.597107,BRD
9314.07164,10566.72889,8732.176368,BRD
9434.489038,10562.86658,8683.746784,BRD
11240.1971,10473.78492,10473.78492,MCH
10715.92199,10473.07947,10473.07947,MCH
10893.01238,10395.27234,10395.27234,MCH
10582.31534,10373.72836,10373.72836,MCH
10994.74702,10355.98404,10355.98404,MCH
10584.0554,10327.26009,10327.26009,MCH
10940.49494,10325.44209,10325.44209,MCH
10506.59059,10320.75924,10320.75924,MCH
10643.75967,10319.8995,10319.8995,MCH
10545.08468,10297.5355,10297.5355,MCH
10918.91752,10290.06288,10290.06288,MCH
10871.47887,10281.91097,10281.91097,MCH
10974.60572,10277.20675,10277.20675,MCH
10711.08437,10271.6065,10271.6065,MCH
10945.30204,10262.25196,10262.25196,MCH
10591.98333,10260.86937,10260.86937,MCH
10720.87673,10251.06466,10251.06466,MCH
10570.58732,10246.72041,10246.72041,MCH
10559.37738,10221.15089,10221.15089,MCH
10405.69127,10205.48219,10205.48219,MCH
10562.71029,10194.9597,10194.9597,MCH
10688.5785,10183.39816,10183.39816,MCH
10664.03634,10179.99815,10179.99815,MCH
10527.19253,10169.62157,10169.62157,MCH
10684.72213,10168.68786,10168.68786,MCH
10641.06133,10163.95821,10163.95821,MCH
10598.02006,10163.22086,10163.22086,MCH
10422.66353,10162.1677,10162.1677,MCH
10732.22547,10161.82758,10161.82758,MCH
10740.35063,10161.49495,10161.49495,MCH
10667.06346,10160.43333,10160.43333,MCH
10721.24117,10154.94543,10154.94543,MCH
10708.23178,10151.72772,10151.72772,MCH
10776.00695,10148.86405,10148.86405,MCH
10488.07372,10135.8142,10135.8142,MCH
10461.30007,10135.29868,10135.29868,MCH
10598.04315,10132.71947,10132.71947,MCH
10516.89544,10130.76143,10130.76143,MCH
10338.48329,10127.68039,10127.68039,MCH
10657.02813,10120.69566,10120.69566,MCH
10497.23869,10113.67944,10113.67944,MCH
10404.76999,10107.37904,10107.37904,MCH
10527.94429,10106.957,10106.957,MCH
10308.85615,10103.98774,10103.98774,MCH
10459.72383,10103.81401,10103.81401,MCH
10507.86408,10100.46845,10100.46845,MCH
10460.55352,10097.39773,10097.39773,MCH
10754.39566,10087.52722,10087.52722,MCH
10426.29503,10073.81478,10073.81478,MCH
10467.81873,10072.75894,10072.75894,MCH
10485.79119,10065.42263,10065.42263,MCH
10365.13061,10064.32571,10064.32571,MCH
10483.25508,10063.9439,10063.9439,MCH
10596.32138,10062.48715,10062.48715,MCH
10438.78844,10061.57271,10061.57271,MCH
10485.91841,10057.78874,10057.78874,MCH
10657.00585,10054.19132,10054.19132,MCH
10376.27608,10049.80395,10049.80395,MCH
10313.95982,10049.40548,10049.40548,MCH
10249.79338,10049.15838,10049.15838,MCH
10469.10482,10046.11887,10046.11887,MCH
10392.91016,10045.41906,10045.41906,MCH
10319.00341,10044.21476,10044.21476,MCH
10465.16439,10042.47558,10042.47558,MCH
10559.36416,10040.53917,10040.53917,MCH
10414.09874,10038.65844,10038.65844,MCH
10473.06988,10033.61594,10033.61594,MCH
10339.6833,10031.9854,10031.9854,MCH
10578.26571,10030.60465,10030.60465,MCH
10677.15924,10028.92774,10028.92774,MCH
10284.31088,10024.2246,10024.2246,MCH
10253.05611,10020.25962,10020.25962,MCH
10483.00566,10019.64118,10019.64118,MCH
10214.22499,10018.29837,10018.29837,MCH
10694.0954,10017.79902,10017.79902,MCH
10436.59526,10014.24603,10014.24603,MCH
10268.29073,10011.02829,10011.02829,MCH
10306.06787,10010.95155,10010.95155,MCH
10566.69563,10009.15041,10009.15041,MCH
10341.48214,10004.268,10004.268,MCH
10255.58919,9993.468283,9993.468283,MCH
10702.47672,9990.227414,9990.227414,MCH
10398.68355,9986.717846,9986.717846,MCH
10328.24114,9983.522086,9983.522086,MCH
10465.45568,9981.5769,9981.5769,MCH
10223.20073,9980.609902,9980.609902,MCH
10414.57235,9978.932295,9978.932295,MCH
10198.03734,9977.284825,9977.284825,MCH
10335.79763,9974.756705,9974.756705,MCH
10405.66826,9968.207363,9968.207363,MCH
10272.77037,9966.570872,9966.570872,MCH
10422.53454,9966.326569,9966.326569,MCH
10463.64247,9963.69294,9963.69294,MCH
10418.77319,9963.361911,9963.361911,MCH
10261.11239,9960.830868,9960.830868,MCH
10485.09582,9960.322031,9960.322031,MCH
10283.1958,9959.38475,9959.38475,MCH
10336.9957,9957.569347,9957.569347,MCH
10045.19307,9957.508004,9957.508004,MCH
10147.70517,9956.403342,9956.403342,MCH
9615.133304,11417.9114,9056.306197,DNC
9736.330288,11294.66097,9013.708649,DNC
9505.277194,11082.16465,8898.055661,DNC
9352.305054,11076.16866,8836.836721,DNC
9270.869052,11055.89804,8928.539574,DNC
9434.323977,11026.86709,8734.283874,BRD
9446.836162,11026.08444,8898.131507,DNC
9291.893087,11025.76045,8819.539672,DNC
9565.664822,11022.7784,9125.29402,DNC
9275.133842,11021.35361,8830.36249,DNC
9364.089546,11017.6673,8824.943775,DNC
9224.619997,11000.54988,8672.052512,DNC
9787.212939,10989.76631,8919.124404,DNC
9842.375176,10984.71811,9106.212499,DNC
9379.341793,10975.6143,9053.634078,DNC
9602.896864,10956.85016,8974.976828,DNC
9354.395055,10951.10755,8936.591022,BRD
9198.028255,10946.84036,8726.868502,DNC
9393.590884,10938.4151,8744.488702,DNC
9135.688109,10916.08021,8703.889293,DNC
9467.471597,10906.77608,8944.965974,DNC
9517.785021,10895.32446,8787.570269,DNC
9546.476669,10887.87217,8909.269775,BRD
9034.601868,10883.49452,8567.400483,DNC
9071.52319,10882.29319,8632.578353,DNC
9030.727613,10879.97393,8717.595951,DNC
9349.896151,10874.52252,8657.541552,DNC
9412.398979,10867.19671,8823.475472,DNC
9063.69605,10866.31035,8648.061205,DNC
9483.368961,10864.96867,8700.970915,DNC
9191.949072,10863.10912,8795.368168,DNC
9205.293923,10860.4557,8789.578608,DNC
9265.719608,10857.07172,8676.878886,DNC
9251.005194,10852.01795,8623.415237,DNC
9515.256296,10850.66487,8825.628632,DNC
9012.011153,10846.54918,8627.897917,DNC
9063.144212,10845.53859,8599.827756,DNC
9453.688016,10833.31221,8678.040219,DNC
9056.827039,10829.07603,8792.941972,DNC
9262.201932,10828.49799,8819.281185,DNC
9365.543138,10825.57012,8808.293643,DNC
8945.956544,10824.68706,8695.759964,DNC
9517.612827,10813.4122,8712.636422,DNC
9032.943456,10807.075,8718.193623,DNC
9400.627754,10806.54626,8649.645963,DNC
9307.688805,10805.35791,8685.844036,DNC
9111.133832,10804.35682,8598.524449,DNC
9126.999995,10801.73976,8683.977015,DNC
9297.542859,10801.04081,8721.435235,DNC
9486.796509,10797.88158,8869.096743,BRD
9129.499153,10793.62111,8760.639511,DNC
8882.639773,10791.7282,8386.239008,DNC
9111.32512,10790.7704,8768.426745,DNC
8932.425706,10785.16066,8560.274485,DNC
9225.716537,10784.93049,8802.020422,DNC
9236.569783,10784.36605,8990.309837,DNC
9071.593149,10774.84246,8659.649052,DNC
9265.393964,10774.58797,8709.589832,DNC
8983.186652,10770.64849,8432.344313,DNC
9139.722911,10770.21512,8675.10022,DNC
8828.545726,10768.97505,8554.157197,DNC
9142.881813,10765.37771,8572.415557,DNC
9029.710235,10765.12574,8490.07609,DNC
9074.985726,10764.64187,8657.024154,DNC
9130.211302,10758.15755,8715.655918,DNC
9251.441808,10757.43128,8744.999313,DNC
9163.655899,10757.26667,8618.762643,DNC
